-2.753126391894513E+07	  1.444972471173636E+08	  7.510094160541892E+03 -2.973906394248862E+01  -5.692175976123417E+00  5.665776172829595E-04
3.718088679288231E+08  6.528823634463558E+08    -1.101394946909571E+07  -1.151900570182300E+01  7.083043423766395E+00   2.289016564027042E-01
-9.239390896072524E+08	  1.005762310032684E+09	  1.913382747070354E+07 -7.646417801805516E+00  -6.556209658683437E+00  4.179376678640687E-01
