1.443040359985483E+08	-4.566821691926755E+07	-1.074801458786428E+04	 8.429276455862507E+00	 2.831601955976786E+01	 1.747350341760878E-03
1.061950341671551E+08	 7.544955348409320E+08	-5.486037534314454E+06	-1.309157032053854E+01	 2.424744678419164E+00	 2.832429959918744E-01
-1.075238877886715E+09	 8.538222924091074E+08	 2.779435374666697E+07	-6.527515746018062E+00	-7.590526046562251E+00	 3.927301064626190E-01
