1.423544482835102E+08	-5.174146778335152E+07	-1.116529824570566E+04	 9.618934478413351E+00	 2.790978430420025E+01	 2.075008168251458E-03
1.090222265507284E+08	 7.539665190816782E+08	-5.547176610567629E+06	-1.308613460949007E+01	 2.473684705558638E+00	 2.828668476255177E-01
-1.073827521400180E+09	 8.554608199345660E+08	 2.770948104867905E+07	-6.540644080343910E+00	-7.580854357753384E+00	 3.930457936342107E-01
