0	0.19490644894327
1	0.1943629587540219
2	0.1926783756400017
3	0.18955317095381705
4	0.19033039643547367
5	0.19455209391505765
6	0.19419188918370067
7	0.20952200327571066
8	0.21342482286103923
9	0.21594612903031404
10	0.21418725381990608
11	0.21705067011614232
12	0.22570084768865237
13	0.23299810207001312
14	0.21311177361782016
15	0.20147340255764798
16	0.1965437814360229
17	0.20082116360273758
18	0.20184045203241882
19	0.20494861232146896
20	0.20727140127455226
21	0.2163499031363674
22	0.20813653648207567
23	0.19760356935137313
24	0.20584546875282286
25	0.2213227864296444
26	0.2196340851687996
27	0.20758373335849847
28	0.22321202705377396
29	0.2135652135880126
30	0.22412813468676018
31	0.2202747793335065
32	0.21899292514319904
33	0.22233201695324292
34	0.21279004776787702
35	0.22313337584980264
36	0.23662511594108057
37	0.231982653613287
38	0.22925173819400765
39	0.22291702499124477
40	0.22695037897144188
41	0.24046980883505353
42	0.41608195204096066
43	0.4530888268581353
44	0.46316554917472946
45	0.5961001395964266
46	0.643685249672267
47	0.6436813597889675
48	0.6324933199332058
49	0.6289752031784589
50	0.6267311378176551
51	0.6292207574794728
52	0.6293042900040153
53	0.6274376425178652
54	0.6261530455224441
55	0.6353743086453224
56	0.637735724388267
57	0.6338400873901066
58	0.626986548402568
59	0.6285416922747976
60	0.6324528354672109
61	0.6341648127245233
62	0.638892925052511
63	0.6347870492670117
64	0.637845040415941
65	0.6345473665122777
66	0.6330988438132346
67	0.6326427530837453
68	0.6264867324097428
69	0.6301268522006008
70	0.6336941856063546
71	0.6336365144755435
72	0.6398638891775079
73	0.6397903066791835
74	0.6359065981831262
75	0.6323831227184292
76	0.6289585203390541
77	0.6331571086821686
78	0.6288119794966691
79	0.6290484228547106
80	0.6324817190629718
81	0.634621050735445
82	0.6289205479435652
83	0.6244852355739442
84	0.6346910414283677
85	0.6359797100879204
86	0.6368596344589365
87	0.6399799923486458
88	0.6422541140620489
89	0.6428622679539939
90	0.6395759551937076
91	0.6396239370287332
92	0.6353118007972794
93	0.6298773204516448
94	0.6263640989210385
95	0.6303282788731271
96	0.6275612211612217
97	0.6229367689660367
98	0.6214121627896961
99	0.6238101962640882
