1.418567945518348E+08	-5.316225544275829E+07	-1.127215173677355E+04	 9.896695147806065E+00	 2.780694626092255E+01	 2.112435083775566E-03
1.096895788657795E+08	 7.538400148265699E+08	-5.561602493763328E+06	-1.308393390672452E+01	 2.487175018398139E+00	 2.828593824905268E-01
-1.073493870859085E+09	 8.558473810906055E+08	 2.768943605882430E+07	-6.543685204988635E+00	-7.578400385331175E+00	 3.930286214769065E-01
